19:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=WholeBodyEnvelope category=whole_body_parent raw_tri=22282 kept_tri=22282 skipped_deg=0
51:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR6 category=BodyWallMuscle raw_tri=2064 kept_tri=2064 skipped_deg=0
52:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR4 category=BodyWallMuscle raw_tri=2000 kept_tri=2000 skipped_deg=0
53:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR2 category=BodyWallMuscle raw_tri=4128 kept_tri=4128 skipped_deg=0
54:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR21 category=BodyWallMuscle raw_tri=4176 kept_tri=4176 skipped_deg=0
55:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR19 category=BodyWallMuscle raw_tri=2672 kept_tri=2672 skipped_deg=0
56:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR17 category=BodyWallMuscle raw_tri=4160 kept_tri=4160 skipped_deg=0
57:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR15 category=BodyWallMuscle raw_tri=4960 kept_tri=4960 skipped_deg=0
58:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR13 category=BodyWallMuscle raw_tri=4208 kept_tri=4208 skipped_deg=0
59:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR11 category=BodyWallMuscle raw_tri=3648 kept_tri=3648 skipped_deg=0
60:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR9 category=BodyWallMuscle raw_tri=8752 kept_tri=8752 skipped_deg=0
61:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR7 category=BodyWallMuscle raw_tri=2800 kept_tri=2800 skipped_deg=0
62:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR5 category=BodyWallMuscle raw_tri=3232 kept_tri=3232 skipped_deg=0
63:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR3 category=BodyWallMuscle raw_tri=1968 kept_tri=1968 skipped_deg=0
64:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR1 category=BodyWallMuscle raw_tri=3264 kept_tri=3264 skipped_deg=0
65:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR23 category=BodyWallMuscle raw_tri=6928 kept_tri=6928 skipped_deg=0
66:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR22 category=BodyWallMuscle raw_tri=5920 kept_tri=5920 skipped_deg=0
67:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR20 category=BodyWallMuscle raw_tri=8080 kept_tri=8080 skipped_deg=0
68:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR18 category=BodyWallMuscle raw_tri=5328 kept_tri=5328 skipped_deg=0
69:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR16 category=BodyWallMuscle raw_tri=4816 kept_tri=4816 skipped_deg=0
70:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR14 category=BodyWallMuscle raw_tri=4816 kept_tri=4816 skipped_deg=0
71:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR12 category=BodyWallMuscle raw_tri=5408 kept_tri=5408 skipped_deg=0
72:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR10 category=BodyWallMuscle raw_tri=4208 kept_tri=4208 skipped_deg=0
73:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR8 category=BodyWallMuscle raw_tri=4288 kept_tri=4288 skipped_deg=0
74:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR6 category=BodyWallMuscle raw_tri=1952 kept_tri=1952 skipped_deg=0
75:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR4 category=BodyWallMuscle raw_tri=2240 kept_tri=2240 skipped_deg=0
76:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR2 category=BodyWallMuscle raw_tri=2686 kept_tri=2686 skipped_deg=0
77:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR3 category=BodyWallMuscle raw_tri=2032 kept_tri=2032 skipped_deg=0
78:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR5 category=BodyWallMuscle raw_tri=3274 kept_tri=3274 skipped_deg=0
79:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR7 category=BodyWallMuscle raw_tri=2864 kept_tri=2864 skipped_deg=0
80:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR9 category=BodyWallMuscle raw_tri=3658 kept_tri=3658 skipped_deg=0
81:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR11 category=BodyWallMuscle raw_tri=3626 kept_tri=3626 skipped_deg=0
82:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR21 category=BodyWallMuscle raw_tri=3648 kept_tri=3648 skipped_deg=0
83:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR19 category=BodyWallMuscle raw_tri=2410 kept_tri=2410 skipped_deg=0
84:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR17 category=BodyWallMuscle raw_tri=3728 kept_tri=3728 skipped_deg=0
85:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR15 category=BodyWallMuscle raw_tri=4490 kept_tri=4490 skipped_deg=0
86:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR13 category=BodyWallMuscle raw_tri=2848 kept_tri=2848 skipped_deg=0
87:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL22 category=BodyWallMuscle raw_tri=5920 kept_tri=5920 skipped_deg=0
88:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL20 category=BodyWallMuscle raw_tri=6528 kept_tri=6528 skipped_deg=0
89:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL18 category=BodyWallMuscle raw_tri=5360 kept_tri=5360 skipped_deg=0
90:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL16 category=BodyWallMuscle raw_tri=4816 kept_tri=4816 skipped_deg=0
91:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL14 category=BodyWallMuscle raw_tri=4816 kept_tri=4816 skipped_deg=0
92:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL12 category=BodyWallMuscle raw_tri=5312 kept_tri=5312 skipped_deg=0
93:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL10 category=BodyWallMuscle raw_tri=4192 kept_tri=4192 skipped_deg=0
94:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL8 category=BodyWallMuscle raw_tri=3920 kept_tri=3920 skipped_deg=0
95:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL6 category=BodyWallMuscle raw_tri=2576 kept_tri=2576 skipped_deg=0
96:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL4 category=BodyWallMuscle raw_tri=2240 kept_tri=2240 skipped_deg=0
97:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL2 category=BodyWallMuscle raw_tri=2760 kept_tri=2760 skipped_deg=0
98:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL23 category=BodyWallMuscle raw_tri=6896 kept_tri=6896 skipped_deg=0
99:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL21 category=BodyWallMuscle raw_tri=3630 kept_tri=3630 skipped_deg=0
100:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL19 category=BodyWallMuscle raw_tri=2434 kept_tri=2434 skipped_deg=0
101:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL17 category=BodyWallMuscle raw_tri=4064 kept_tri=4064 skipped_deg=0
102:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL15 category=BodyWallMuscle raw_tri=4024 kept_tri=4024 skipped_deg=0
103:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL3 category=BodyWallMuscle raw_tri=2048 kept_tri=2048 skipped_deg=0
104:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL5 category=BodyWallMuscle raw_tri=3256 kept_tri=3256 skipped_deg=0
105:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL7 category=BodyWallMuscle raw_tri=2832 kept_tri=2832 skipped_deg=0
106:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL9 category=BodyWallMuscle raw_tri=3640 kept_tri=3640 skipped_deg=0
107:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL11 category=BodyWallMuscle raw_tri=3630 kept_tri=3630 skipped_deg=0
108:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL13 category=BodyWallMuscle raw_tri=2848 kept_tri=2848 skipped_deg=0
109:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR23 category=BodyWallMuscle raw_tri=7680 kept_tri=7680 skipped_deg=0
110:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VL23 category=BodyWallMuscle raw_tri=7680 kept_tri=7680 skipped_deg=0
111:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR1 category=BodyWallMuscle raw_tri=3152 kept_tri=3152 skipped_deg=0
112:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DR24 category=BodyWallMuscle raw_tri=6154 kept_tri=6154 skipped_deg=0
113:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL1 category=BodyWallMuscle raw_tri=3280 kept_tri=3280 skipped_deg=0
114:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_DL24 category=BodyWallMuscle raw_tri=6688 kept_tri=6688 skipped_deg=0
115:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mu_bod_VR24 category=BodyWallMuscle raw_tri=9904 kept_tri=9904 skipped_deg=0
116:[OPENWORM-VALIDATOR][AGGREGATE_LOADED] 2 name=BodyWallMuscle category=BodyWallMuscle members=95
117:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Phar_Gland_g1_R category=DigestiveSystem raw_tri=2240 kept_tri=2240 skipped_deg=0
118:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Phar_Gland_g2_VR category=DigestiveSystem raw_tri=1984 kept_tri=1984 skipped_deg=0
119:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Phar_Gland_Dorsal_g2 category=DigestiveSystem raw_tri=4160 kept_tri=4160 skipped_deg=0
120:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Arcade_Cell_Ant category=DigestiveSystem raw_tri=15628 kept_tri=15628 skipped_deg=0
121:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Arcade_Cell_Post category=DigestiveSystem raw_tri=13620 kept_tri=13620 skipped_deg=0
122:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e1VR category=DigestiveSystem raw_tri=2624 kept_tri=2624 skipped_deg=0
123:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e3VR category=DigestiveSystem raw_tri=2736 kept_tri=2736 skipped_deg=0
124:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e2DR category=DigestiveSystem raw_tri=4368 kept_tri=4368 skipped_deg=0
125:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e2DL category=DigestiveSystem raw_tri=4112 kept_tri=4112 skipped_deg=0
126:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e3D category=DigestiveSystem raw_tri=3040 kept_tri=3040 skipped_deg=0
127:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e1D category=DigestiveSystem raw_tri=3392 kept_tri=3392 skipped_deg=0
128:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e2V category=DigestiveSystem raw_tri=4528 kept_tri=4528 skipped_deg=0
129:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm1 category=DigestiveSystem raw_tri=10048 kept_tri=10048 skipped_deg=0
130:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm2VR category=DigestiveSystem raw_tri=4800 kept_tri=4800 skipped_deg=0
131:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm2VL category=DigestiveSystem raw_tri=4608 kept_tri=4608 skipped_deg=0
132:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm2D category=DigestiveSystem raw_tri=4544 kept_tri=4544 skipped_deg=0
133:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc3DR category=DigestiveSystem raw_tri=6992 kept_tri=6992 skipped_deg=0
134:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc2V category=DigestiveSystem raw_tri=6368 kept_tri=6368 skipped_deg=0
135:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc2DR category=DigestiveSystem raw_tri=6336 kept_tri=6336 skipped_deg=0
136:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc1V category=DigestiveSystem raw_tri=9024 kept_tri=9024 skipped_deg=0
137:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc1DR category=DigestiveSystem raw_tri=9312 kept_tri=9312 skipped_deg=0
138:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm8 category=DigestiveSystem raw_tri=896 kept_tri=896 skipped_deg=0
139:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc3V category=DigestiveSystem raw_tri=6176 kept_tri=6176 skipped_deg=0
140:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm7VL category=DigestiveSystem raw_tri=4624 kept_tri=4624 skipped_deg=0
141:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm7D category=DigestiveSystem raw_tri=5184 kept_tri=5184 skipped_deg=0
142:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm6VL category=DigestiveSystem raw_tri=5536 kept_tri=5536 skipped_deg=0
143:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm6D category=DigestiveSystem raw_tri=1128 kept_tri=1128 skipped_deg=0
144:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc3DL category=DigestiveSystem raw_tri=1748 kept_tri=1748 skipped_deg=0
145:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm6VR category=DigestiveSystem raw_tri=5024 kept_tri=5024 skipped_deg=0
146:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm5VL category=DigestiveSystem raw_tri=5008 kept_tri=5008 skipped_deg=0
147:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm5D category=DigestiveSystem raw_tri=5376 kept_tri=5376 skipped_deg=0
148:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc2DL category=DigestiveSystem raw_tri=6336 kept_tri=6336 skipped_deg=0
149:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm5VR category=DigestiveSystem raw_tri=4368 kept_tri=4368 skipped_deg=0
150:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm4VL category=DigestiveSystem raw_tri=3376 kept_tri=3376 skipped_deg=0
151:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm4D category=DigestiveSystem raw_tri=3218 kept_tri=3218 skipped_deg=0
152:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e3VL category=DigestiveSystem raw_tri=2736 kept_tri=2736 skipped_deg=0
153:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=e1VL category=DigestiveSystem raw_tri=2624 kept_tri=2624 skipped_deg=0
154:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Phar_Gland_g1_L category=DigestiveSystem raw_tri=10176 kept_tri=10176 skipped_deg=0
155:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Phar_Gland_g2_VL category=DigestiveSystem raw_tri=1984 kept_tri=1984 skipped_deg=0
156:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm4VR category=DigestiveSystem raw_tri=3392 kept_tri=3392 skipped_deg=0
157:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm3VL category=DigestiveSystem raw_tri=6576 kept_tri=6576 skipped_deg=0
158:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm3D category=DigestiveSystem raw_tri=5232 kept_tri=5232 skipped_deg=0
159:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=mc1DL category=DigestiveSystem raw_tri=9312 kept_tri=9312 skipped_deg=0
160:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm3VR category=DigestiveSystem raw_tri=6320 kept_tri=6320 skipped_deg=0
161:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=pm7VR category=DigestiveSystem raw_tri=4768 kept_tri=4768 skipped_deg=0
162:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm1L_Ant category=DigestiveSystem raw_tri=576 kept_tri=576 skipped_deg=0
163:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm2R_Ant category=DigestiveSystem raw_tri=576 kept_tri=576 skipped_deg=0
164:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm2L_Post category=DigestiveSystem raw_tri=576 kept_tri=576 skipped_deg=0
165:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm1R_Ant category=DigestiveSystem raw_tri=704 kept_tri=704 skipped_deg=0
166:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm1R_Post category=DigestiveSystem raw_tri=704 kept_tri=704 skipped_deg=0
167:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm1L_Post category=DigestiveSystem raw_tri=704 kept_tri=704 skipped_deg=0
168:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm2R_Post category=DigestiveSystem raw_tri=576 kept_tri=576 skipped_deg=0
169:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vm2L_Ant category=DigestiveSystem raw_tri=576 kept_tri=576 skipped_deg=0
170:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Pharyn-Intest-Valve category=DigestiveSystem raw_tri=4096 kept_tri=4096 skipped_deg=0
171:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int1DL category=DigestiveSystem raw_tri=2176 kept_tri=2176 skipped_deg=0
172:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=Anus category=DigestiveSystem raw_tri=772 kept_tri=772 skipped_deg=0
173:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int9L category=DigestiveSystem raw_tri=3008 kept_tri=3008 skipped_deg=0
174:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int8L category=DigestiveSystem raw_tri=1856 kept_tri=1856 skipped_deg=0
175:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int7L category=DigestiveSystem raw_tri=1856 kept_tri=1856 skipped_deg=0
176:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int6L category=DigestiveSystem raw_tri=2624 kept_tri=2624 skipped_deg=0
177:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int5L category=DigestiveSystem raw_tri=2240 kept_tri=2240 skipped_deg=0
178:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int4V category=DigestiveSystem raw_tri=2624 kept_tri=2624 skipped_deg=0
179:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int3V category=DigestiveSystem raw_tri=2064 kept_tri=2064 skipped_deg=0
180:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int2D category=DigestiveSystem raw_tri=2240 kept_tri=2240 skipped_deg=0
181:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int1VR category=DigestiveSystem raw_tri=2192 kept_tri=2192 skipped_deg=0
182:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int1VL category=DigestiveSystem raw_tri=2176 kept_tri=2176 skipped_deg=0
183:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int4D category=DigestiveSystem raw_tri=2624 kept_tri=2624 skipped_deg=0
184:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int6R category=DigestiveSystem raw_tri=2624 kept_tri=2624 skipped_deg=0
185:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int5R category=DigestiveSystem raw_tri=2240 kept_tri=2240 skipped_deg=0
186:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vpi3_V category=DigestiveSystem raw_tri=1888 kept_tri=1888 skipped_deg=0
187:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vpi3_D category=DigestiveSystem raw_tri=1888 kept_tri=1888 skipped_deg=0
188:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vpi2_DL category=DigestiveSystem raw_tri=1872 kept_tri=1872 skipped_deg=0
189:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vpi2_V category=DigestiveSystem raw_tri=2272 kept_tri=2272 skipped_deg=0
190:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vpi2_DR category=DigestiveSystem raw_tri=1872 kept_tri=1872 skipped_deg=0
191:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=vpi1 category=DigestiveSystem raw_tri=8192 kept_tri=8192 skipped_deg=0
192:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int9R category=DigestiveSystem raw_tri=3008 kept_tri=3008 skipped_deg=0
193:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int8R category=DigestiveSystem raw_tri=1856 kept_tri=1856 skipped_deg=0
194:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int2V category=DigestiveSystem raw_tri=1856 kept_tri=1856 skipped_deg=0
195:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int1DR category=DigestiveSystem raw_tri=2176 kept_tri=2176 skipped_deg=0
196:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int7R category=DigestiveSystem raw_tri=1856 kept_tri=1856 skipped_deg=0
197:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=int3D category=DigestiveSystem raw_tri=2240 kept_tri=2240 skipped_deg=0
198:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=rect_VR category=DigestiveSystem raw_tri=960 kept_tri=960 skipped_deg=0
199:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=rect_D category=DigestiveSystem raw_tri=1728 kept_tri=1728 skipped_deg=0
200:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=rect_VL category=DigestiveSystem raw_tri=960 kept_tri=960 skipped_deg=0
201:[OPENWORM-VALIDATOR][MEMBER_LOADED] name=I6 category=DigestiveSystem raw_tri=3264 kept_tri=3264 skipped_deg=0
